role,contestant_season_id,contestant_id,season_id,season_round_id,level,current_is_active,contestant_round_id,classification,reason,joined_at,created_at,updated_at
EXCLUDED,13362,625,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.458259,2026-06-30 00:20:16.402568,2026-06-30 00:20:16.402568
EXCLUDED,15167,625,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:05.983300,2026-07-31 00:04:57.915343,2026-07-31 00:04:57.915343
EXCLUDED,18423,625,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:45.680314,2026-09-03 12:08:43.443902,2026-09-03 12:08:43.468907
EXCLUDED,9514,625,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:10.141131,2026-05-31 00:03:05.025148,2026-05-31 00:03:10.096404
EXCLUDED,13203,625,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.318269,2026-06-30 00:20:13.259411,2026-06-30 00:20:13.259411
EXCLUDED,8428,626,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:06.841580,2026-05-02 01:35:11.380109,2026-05-31 01:03:06.816700
EXCLUDED,9878,626,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:07.697650,2026-05-31 00:03:10.849709,2026-06-30 00:20:07.643612
EXCLUDED,10440,626,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.586738,2026-05-31 00:03:17.504839,2026-05-31 00:03:17.504839
EXCLUDED,13235,626,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.560176,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
EXCLUDED,15040,626,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:08.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
EXCLUDED,18296,626,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:52.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
EXCLUDED,8414,629,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-02 01:35:11.335975,2026-05-02 01:35:11.289152,2026-05-02 01:35:11.289152
EXCLUDED,12889,629,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:07.553485,2026-06-30 00:20:07.538214,2026-06-30 00:20:07.538214
EXCLUDED,10417,629,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.483840,2026-05-31 00:03:17.441354,2026-05-31 00:03:17.441354
EXCLUDED,13214,629,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.439998,2026-06-30 00:20:13.394348,2026-06-30 00:20:13.394348
EXCLUDED,15019,629,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.866787,2026-07-31 00:04:53.805014,2026-07-31 00:04:53.805014
EXCLUDED,18275,629,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:40.911180,2026-09-03 12:08:37.839238,2026-09-03 12:08:37.839238
EXCLUDED,10582,630,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:06.840312,2026-05-31 01:03:06.816700,2026-05-31 01:03:06.816700
EXCLUDED,12895,630,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:07.658790,2026-06-30 00:20:07.643612,2026-06-30 00:20:07.643612
EXCLUDED,10434,630,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.579925,2026-05-31 00:03:17.504839,2026-05-31 00:03:17.504839
EXCLUDED,13244,630,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.571954,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
EXCLUDED,15049,630,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:17.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
EXCLUDED,18305,630,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:09:01.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
EXCLUDED,8429,635,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:06.839126,2026-05-02 01:35:11.380109,2026-05-31 01:03:06.816700
EXCLUDED,9880,635,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:07.699380,2026-05-31 00:03:10.849709,2026-06-30 00:20:07.643612
EXCLUDED,10441,635,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.588078,2026-05-31 00:03:17.504839,2026-05-31 00:03:17.504839
EXCLUDED,13236,635,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.561528,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
EXCLUDED,15041,635,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:09.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
EXCLUDED,18297,635,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:53.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
EXCLUDED,10587,643,249,1,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 01:03:06.847661,2026-05-31 01:03:06.816700,2026-05-31 01:03:06.816700
EXCLUDED,12897,643,252,2,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:07.661825,2026-06-30 00:20:07.643612,2026-06-30 00:20:07.643612
EXCLUDED,956,666,8,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:17.036697,2026-04-04 19:00:56.824700,2026-05-01 00:04:17.019614
EXCLUDED,4418,666,240,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:14.268887,2026-05-01 00:04:14.246387,2026-05-01 00:04:14.246387
EXCLUDED,10943,666,250,21,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-06-01 00:04:22.916097,2026-06-01 00:04:22.892354,2026-06-01 00:04:22.892354
EXCLUDED,13428,666,258,26,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-07-01 00:05:08.552349,2026-07-01 00:05:08.532278,2026-07-01 00:05:08.532278
EXCLUDED,15212,666,263,27,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-08-01 00:05:11.969560,2026-08-01 00:05:11.943836,2026-08-01 00:05:11.943836
EXCLUDED,17207,666,267,28,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-09-03 12:08:17.392943,2026-09-03 12:08:17.355580,2026-09-03 12:08:17.355580
EXCLUDED,8424,666,245,1,regional,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-02 01:35:11.406697,2026-05-02 01:35:11.380109,2026-05-02 01:35:11.380109
EXCLUDED,9869,666,247,2,regional,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 00:03:10.880061,2026-05-31 00:03:10.849709,2026-05-31 00:03:10.849709
EXCLUDED,963,673,8,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:17.027597,2026-04-11 21:56:46.316411,2026-05-01 00:04:17.019614
EXCLUDED,3805,673,2,1,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-04-27 14:37:37.470102,2026-04-27 14:37:37.459622,2026-04-27 14:37:37.459622
EXCLUDED,3884,673,5,2,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-04-27 14:37:37.888650,2026-04-27 14:37:37.878824,2026-04-27 14:37:37.878824
EXCLUDED,4402,673,240,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:14.257042,2026-05-01 00:04:14.246387,2026-05-01 00:04:14.246387
EXCLUDED,10928,673,250,21,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-06-01 00:04:22.906199,2026-06-01 00:04:22.892354,2026-06-01 00:04:22.892354
EXCLUDED,13413,673,258,26,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-07-01 00:05:08.543565,2026-07-01 00:05:08.532278,2026-07-01 00:05:08.532278
EXCLUDED,15197,673,263,27,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-08-01 00:05:11.959159,2026-08-01 00:05:11.943836,2026-08-01 00:05:11.943836
EXCLUDED,17191,673,267,28,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-09-03 12:08:17.375243,2026-09-03 12:08:17.355580,2026-09-03 12:08:17.355580
EXCLUDED,8421,673,245,1,regional,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-02 01:48:58.587390,2026-05-02 01:35:11.380109,2026-05-02 01:48:58.468536
EXCLUDED,9867,673,247,2,regional,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 00:03:10.865455,2026-05-31 00:03:10.849709,2026-05-31 00:03:10.849709
EXCLUDED,17108,772,254,3,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:30.431509,2026-08-01 02:39:18.967432,2026-09-03 13:04:29.558222
EXCLUDED,18259,772,265,21,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:23.715359,2026-09-03 12:08:37.269438,2026-09-03 13:04:07.238422
EXCLUDED,3408,785,8,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:17.034505,2026-04-22 01:08:48.866962,2026-05-01 00:04:17.019614
EXCLUDED,3811,785,2,1,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-04-27 14:37:37.474261,2026-04-27 14:37:37.459622,2026-04-27 14:37:37.459622
EXCLUDED,3896,785,5,2,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-04-27 14:37:37.896830,2026-04-27 14:37:37.878824,2026-04-27 14:37:37.878824
EXCLUDED,4414,785,240,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:14.266324,2026-05-01 00:04:14.246387,2026-05-01 00:04:14.246387
EXCLUDED,10946,785,250,21,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-06-01 00:04:22.918192,2026-06-01 00:04:22.892354,2026-06-01 00:04:22.892354
EXCLUDED,13431,785,258,26,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-07-01 00:05:08.554235,2026-07-01 00:05:08.532278,2026-07-01 00:05:08.532278
EXCLUDED,15215,785,263,27,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-08-01 00:05:11.971917,2026-08-01 00:05:11.943836,2026-08-01 00:05:11.943836
EXCLUDED,17210,785,267,28,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-09-03 12:08:17.396916,2026-09-03 12:08:17.355580,2026-09-03 12:08:17.355580
EXCLUDED,8423,785,245,1,regional,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-02 01:48:58.588496,2026-05-02 01:35:11.380109,2026-05-02 01:48:58.468536
EXCLUDED,9872,785,247,2,regional,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 00:03:10.886596,2026-05-31 00:03:10.849709,2026-05-31 00:03:10.849709
EXCLUDED,17104,788,254,3,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:30.289522,2026-08-01 02:39:18.967432,2026-09-03 13:04:29.558222
EXCLUDED,18255,788,265,21,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:23.598542,2026-09-03 12:08:37.269438,2026-09-03 13:04:07.238422
EXCLUDED,17106,825,254,3,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:30.312261,2026-08-01 02:39:18.967432,2026-09-03 13:04:29.558222
EXCLUDED,18257,825,265,21,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:23.616746,2026-09-03 12:08:37.269438,2026-09-03 13:04:07.238422
EXCLUDED,17107,828,254,3,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:30.317355,2026-08-01 02:39:18.967432,2026-09-03 13:04:29.558222
EXCLUDED,18258,828,265,21,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:23.619366,2026-09-03 12:08:37.269438,2026-09-03 13:04:07.238422
EXCLUDED,17105,833,254,3,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:30.291612,2026-08-01 02:39:18.967432,2026-09-03 13:04:29.558222
EXCLUDED,18253,833,265,21,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 4; winner never chosen,2026-09-03 13:04:23.602039,2026-09-03 12:08:37.269438,2026-09-03 13:04:07.238422
EXCLUDED,10586,835,249,1,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 01:03:06.846466,2026-05-31 01:03:06.816700,2026-05-31 01:03:06.816700
EXCLUDED,12900,835,252,2,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:07.665450,2026-06-30 00:20:07.643612,2026-06-30 00:20:07.643612
EXCLUDED,8407,843,249,1,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 01:03:06.712818,2026-05-02 01:35:11.289152,2026-05-31 01:03:06.675025
EXCLUDED,9850,843,252,2,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:07.560889,2026-05-31 00:03:10.721837,2026-06-30 00:20:07.538214
EXCLUDED,9882,848,252,2,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:07.690715,2026-05-31 00:03:10.849709,2026-06-30 00:20:07.643612
EXCLUDED,10581,848,249,1,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 01:03:06.837895,2026-05-31 01:03:06.816700,2026-05-31 01:03:06.816700
EXCLUDED,8408,853,249,1,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 01:03:06.711485,2026-05-02 01:35:11.289152,2026-05-31 01:03:06.675025
EXCLUDED,9849,853,252,2,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:07.564798,2026-05-31 00:03:10.721837,2026-06-30 00:20:07.538214
EXCLUDED,3491,862,8,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:17.007468,2026-04-24 16:38:03.730266,2026-05-01 00:04:17.000626
EXCLUDED,3793,862,2,1,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-04-27 14:37:37.442960,2026-04-27 14:37:37.426913,2026-04-27 14:37:37.426913
EXCLUDED,3872,862,5,2,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-04-27 14:37:37.866319,2026-04-27 14:37:37.850371,2026-04-27 14:37:37.850371
EXCLUDED,4390,862,240,4,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-05-01 00:04:14.233125,2026-05-01 00:04:14.225102,2026-05-01 00:04:14.225102
EXCLUDED,10907,862,250,21,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-06-01 00:04:22.837602,2026-06-01 00:04:22.825183,2026-06-01 00:04:22.825183
EXCLUDED,13401,862,258,26,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-07-01 00:05:08.519047,2026-07-01 00:05:08.504220,2026-07-01 00:05:08.504220
EXCLUDED,15185,862,263,27,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-08-01 00:05:11.924091,2026-08-01 00:05:11.910417,2026-08-01 00:05:11.910417
EXCLUDED,17178,862,267,28,city,True,4,C_MULTIPLE_AUTHORITATIVE_MATCH/DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,2026-09-03 12:08:17.299465,2026-09-03 12:08:17.282014,2026-09-03 12:08:17.282014
EXCLUDED,8409,862,249,1,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 01:03:06.710111,2026-05-02 01:35:11.289152,2026-05-31 01:03:06.675025
EXCLUDED,9848,862,252,2,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:07.557028,2026-05-31 00:03:10.721837,2026-06-30 00:20:07.538214
EXCLUDED,9881,865,252,2,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:07.660861,2026-05-31 00:03:10.849709,2026-06-30 00:20:07.643612
EXCLUDED,10580,865,249,1,continent,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 01:03:06.836637,2026-05-31 01:03:06.816700,2026-05-31 01:03:06.816700
EXCLUDED,9342,888,251,1,global,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 00:03:09.941430,2026-05-31 00:03:03.702216,2026-05-31 00:03:09.908483
EXCLUDED,12218,888,256,2,global,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:13.173125,2026-06-17 18:26:33.528154,2026-06-30 00:20:13.134935
EXCLUDED,9334,889,251,1,global,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 00:03:10.031569,2026-05-31 00:03:03.655168,2026-05-31 00:03:09.995584
EXCLUDED,12213,889,256,2,global,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-06-30 00:20:13.239513,2026-06-17 18:26:33.478707,2026-06-30 00:20:13.186925
EXCLUDED,9299,890,251,1,global,True,4,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 4; winner never chosen,2026-05-31 00:03:10.139969,2026-05-31 00:03:03.477775,2026-05-31 00:03:10.096404
